Vehicle Name,Trip Started At,Trip Ended At,Trip Distance Miles,Average MPG,Fuel Cost USD,Hard Brake Count,Hard Accel Count,Duration Over 70 MPH,Duration Over 75 MPH,Duration Over 80 MPH,Trip Path Image Map URL,Start Location Lon,Start Location Lat,Start Location Map URL,End Location Lon,End Location Lat,End Location Map URL
Volkswagen Jetta,"March 19, 2014 at 02:02PM","March 19, 2014 at 02:10PM",2.53,20.91,$0.47,1,0,0,0,0,http://wmsy.me/1j4bCyl,-73.240866,40.745693,http://wmsy.me/1hBXpDr,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 19, 2014 at 04:44PM","March 19, 2014 at 05:56PM",43.2,29.14,$5.64,0,0,39,0,0,http://wmsy.me/1d1cMb4,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 20, 2014 at 08:46AM","March 20, 2014 at 08:51AM",0.88,9.33,$0.36,0,0,0,0,0,http://wmsy.me/1eHXPGf,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.914584,40.763485,http://wmsy.me/OlrhLO
Volkswagen Jetta,"March 20, 2014 at 08:55AM","March 20, 2014 at 09:47AM",42.29,30.9,$5.2,1,0,178,19,0,http://wmsy.me/1g4rhdO,-73.914584,40.763485,http://wmsy.me/OlrhLO,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 20, 2014 at 12:12PM","March 20, 2014 at 12:27PM",3.85,19.39,$0.76,0,0,0,0,0,http://wmsy.me/1eVUvaD,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 20, 2014 at 05:11PM","March 20, 2014 at 06:21PM",45.73,27.15,$6.41,0,3,0,0,0,http://wmsy.me/1oBD0Th,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 21, 2014 at 08:44AM","March 21, 2014 at 09:01AM",6.57,19.94,$1.26,0,1,0,0,0,http://wmsy.me/1oEzLdV,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.840646,40.771968,http://wmsy.me/1oEzLuc
Volkswagen Jetta,"March 21, 2014 at 09:28AM","March 21, 2014 at 09:51AM",6.84,20.42,$1.28,0,0,0,0,0,http://wmsy.me/1ilNEuV,-73.840646,40.771968,http://wmsy.me/1oEzLuc,-73.9231894,40.7628983,http://wmsy.me/1gP1shO
Volkswagen Jetta,"March 21, 2014 at 12:32PM","March 21, 2014 at 12:40PM",1.02,9.31,$0.42,0,0,0,0,0,http://wmsy.me/1lWU7gD,-73.9231894,40.7628983,http://wmsy.me/1gP1shO,-73.912927,40.765367,http://wmsy.me/1giKxFE
Volkswagen Jetta,"March 21, 2014 at 06:11PM","March 21, 2014 at 06:20PM",1.2,12.45,$0.37,0,0,0,0,0,http://wmsy.me/1jd9YKS,-73.912927,40.765367,http://wmsy.me/1giKxFE,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 22, 2014 at 10:03PM","March 22, 2014 at 10:25PM",9.65,22.43,$1.65,1,1,0,0,0,http://wmsy.me/1pnabZf,-73.792958,40.783536,http://wmsy.me/1rfc3XX,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 22, 2014 at 04:27PM","March 22, 2014 at 04:48PM",9.76,23.69,$1.58,0,0,0,0,0,http://wmsy.me/1pnacfZ,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.792958,40.783536,http://wmsy.me/1rfc3XX
Volkswagen Jetta,"March 23, 2014 at 01:31PM","March 23, 2014 at 01:39PM",6.7,16.57,$1.52,0,0,0,0,0,http://wmsy.me/1oPIrhq,-73.9057745319548,40.712876971849,http://wmsy.me/1gqnybI,-73.900142,40.7064008,http://wmsy.me/1oPIrhu
Volkswagen Jetta,"March 23, 2014 at 01:41PM","March 23, 2014 at 02:09PM",6.02,16.09,$1.41,0,0,0,0,0,http://wmsy.me/1dfabdT,-73.900142,40.7064008,http://wmsy.me/1oPIrhu,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 23, 2014 at 06:18PM","March 23, 2014 at 07:12PM",13.63,17.88,$2.91,1,4,0,0,0,http://wmsy.me/1nRKpRC,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 24, 2014 at 08:41AM","March 24, 2014 at 09:38AM",43.13,27.26,$6.02,0,1,80,0,0,http://wmsy.me/ORqNx3,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 24, 2014 at 01:08PM","March 24, 2014 at 01:11PM",0.96,18.12,$0.2,0,0,0,0,0,http://wmsy.me/1faZnsx,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 24, 2014 at 02:08PM","March 24, 2014 at 02:08PM",1.65,22.35,$0.28,0,0,0,0,0,http://wmsy.me/NLAQ5K,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 24, 2014 at 05:28PM","March 24, 2014 at 06:29PM",44.79,28.47,$5.98,0,1,78,0,0,http://wmsy.me/1nVco2G,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 25, 2014 at 06:43AM","March 25, 2014 at 07:35AM",41.78,28.85,$5.51,0,1,10,0,0,http://wmsy.me/1dm8b3r,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 25, 2014 at 08:35PM","March 25, 2014 at 08:55PM",9.44,24.24,$1.49,1,0,0,0,0,http://wmsy.me/QdE7x1,-73.7945651,40.7808302,http://wmsy.me/1jFcMfr,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 26, 2014 at 09:07AM","March 26, 2014 at 09:57AM",43.13,28.81,$5.69,0,0,302,9,0,http://wmsy.me/1o0Qew7,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 26, 2014 at 02:27PM","March 26, 2014 at 02:38PM",6.35,22.29,$1.08,0,0,0,0,0,http://wmsy.me/1rB39UC,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2378342,40.8076828,http://wmsy.me/1rB39UI
Volkswagen Jetta,"March 26, 2014 at 02:46PM","March 26, 2014 at 02:57PM",6.51,24.89,$0.99,0,0,0,0,0,http://wmsy.me/1gCPARv,-73.2378342,40.8076828,http://wmsy.me/1rB39UI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 26, 2014 at 05:47PM","March 26, 2014 at 06:46PM",45.12,26.9,$6.37,0,0,75,0,0,http://wmsy.me/1fkYmyf,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 27, 2014 at 08:45AM","March 27, 2014 at 09:49AM",45.62,27.99,$6.17,0,1,152,5,0,http://wmsy.me/1hx8N20,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"March 27, 2014 at 01:48PM","March 27, 2014 at 02:02PM",3.2,16.53,$0.74,0,1,0,0,0,http://wmsy.me/QkfXB5,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"March 27, 2014 at 05:48PM","March 27, 2014 at 06:47PM",43.26,27.48,$5.96,0,1,307,26,0,http://wmsy.me/1jAxe5E,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 28, 2014 at 07:25AM","March 28, 2014 at 08:21AM",43.22,30.23,$5.43,0,0,217,6,0,http://wmsy.me/Qn0tfs,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"March 28, 2014 at 03:13PM","March 28, 2014 at 04:17PM",44.76,27.83,$6.11,0,2,239,13,0,http://wmsy.me/1dBd8Wl,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 29, 2014 at 01:01PM","March 29, 2014 at 01:34PM",6.75,15.8,$1.63,0,1,0,0,0,http://wmsy.me/1rPPYj1,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.974527,40.7347825,http://wmsy.me/1hKd2aD
Volkswagen Jetta,"March 29, 2014 at 01:37PM","March 29, 2014 at 02:50PM",11.82,15.38,$2.94,0,1,0,0,0,http://wmsy.me/1k6Dpue,-73.974527,40.7347825,http://wmsy.me/1hKd2aD,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"March 29, 2014 at 04:00PM","March 29, 2014 at 05:00PM",34.76,24.44,$5.47,0,2,0,0,0,http://wmsy.me/1gNPYg6,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.805431,41.187024,http://wmsy.me/1gNPZR6
Volkswagen Jetta,"March 29, 2014 at 05:11PM","March 29, 2014 at 06:40PM",80.53,27.12,$11.52,0,1,1,0,0,http://wmsy.me/P5BYm4,-73.805431,41.187024,http://wmsy.me/1gNPZR6,-73.5884502,42.1508394,http://wmsy.me/1fAC2k5
Volkswagen Jetta,"March 30, 2014 at 10:53AM","March 30, 2014 at 11:18AM",15.57,28.13,$2.05,0,1,0,0,0,http://wmsy.me/1pt83Be,-73.5884502,42.1508394,http://wmsy.me/1fAC2k5,-73.768106,42.256094,http://wmsy.me/1gPZZsZ
Volkswagen Jetta,"March 30, 2014 at 11:29AM","March 30, 2014 at 11:55AM",15.59,25.4,$2.27,0,0,0,0,0,http://wmsy.me/1kcb3P6,-73.768106,42.256094,http://wmsy.me/1gPZZsZ,-73.5884502,42.1508394,http://wmsy.me/1fAC2k5
Volkswagen Jetta,"March 30, 2014 at 05:41PM","March 30, 2014 at 07:59PM",119.2,30.64,$14.96,0,0,0,0,0,http://wmsy.me/1gRlHg9,-73.5884502,42.1508394,http://wmsy.me/1fAC2k5,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 01, 2014 at 09:13AM","April 01, 2014 at 10:05AM",46.75,30.14,$5.92,0,1,432,15,0,http://wmsy.me/1olH6SW,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 01, 2014 at 12:24PM","April 01, 2014 at 12:37PM",3.45,21.57,$0.62,0,0,0,0,0,http://wmsy.me/1i04QmQ,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.24887,40.738307,http://wmsy.me/1i04SLw
Volkswagen Jetta,"April 01, 2014 at 01:22PM","April 01, 2014 at 01:32PM",4.05,23,$0.68,0,0,0,0,0,http://wmsy.me/1mx2Er5,-73.24887,40.738307,http://wmsy.me/1i04SLw,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 01, 2014 at 06:08PM","April 01, 2014 at 06:13PM",1.25,13.7,$0.35,0,0,0,0,0,http://wmsy.me/Pe0O2P,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2786391,40.7721528,http://wmsy.me/1gW66rP
Volkswagen Jetta,"April 01, 2014 at 06:17PM","April 01, 2014 at 07:09PM",43.74,30.65,$5.47,0,0,175,15,0,http://wmsy.me/1ibVXHX,-73.2786391,40.7721528,http://wmsy.me/1gW66rP,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 02, 2014 at 05:56AM","April 02, 2014 at 07:51AM",116.34,30.76,$12.98,0,0,285,13,0,http://wmsy.me/1hzG9Ru,-73.923408,40.762594,http://wmsy.me/1gW682X,-75.7039557863732,41.0705013061325,http://wmsy.me/1pK3AdD
Volkswagen Jetta,"April 02, 2014 at 07:56AM","April 02, 2014 at 08:31AM",22.93,31.28,$2.64,0,0,0,0,0,http://wmsy.me/PiiA5j,-75.7039557863732,41.0705013061325,http://wmsy.me/1pK3AdD,-75.919394,41.214671,http://wmsy.me/1pPs43j
Volkswagen Jetta,"April 02, 2014 at 10:56AM","April 02, 2014 at 11:34AM",33.09,28.77,$4.17,0,0,176,35,0,http://wmsy.me/1pR61sX,-75.919394,41.214671,http://wmsy.me/1pPs43j,-75.631413,40.970393,http://wmsy.me/1ftcY20
Volkswagen Jetta,"April 02, 2014 at 11:40AM","April 02, 2014 at 12:58PM",78.91,33.87,$8.39,0,0,614,16,0,http://wmsy.me/1h3gLF4,-75.631413,40.970393,http://wmsy.me/1ftcY20,-75.149853,40.168462,http://wmsy.me/1i2fSrH
Volkswagen Jetta,"April 02, 2014 at 04:05PM","April 02, 2014 at 04:42PM",32.02,31.49,$3.64,0,0,572,15,0,http://wmsy.me/PkDjW7,-75.149853,40.168462,http://wmsy.me/1i2fSrH,-74.626554,40.1753659,http://wmsy.me/PkDi4f
Volkswagen Jetta,"April 02, 2014 at 04:57PM","April 02, 2014 at 05:30PM",34.38,36.05,$3.19,0,0,85,0,0,http://wmsy.me/1oruf1x,-74.626554,40.1753659,http://wmsy.me/PkDi4f,-74.2631226,40.5560746,http://wmsy.me/1mAbWCt
Volkswagen Jetta,"April 02, 2014 at 05:33PM","April 02, 2014 at 06:24PM",39.05,30.41,$4.62,0,1,98,1,0,http://wmsy.me/1pSgYKM,-74.2631226,40.5560746,http://wmsy.me/1mAbWCt,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 03, 2014 at 08:46AM","April 03, 2014 at 09:44AM",43.09,28.55,$5.76,0,0,281,10,0,http://wmsy.me/1lqGXcc,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 03, 2014 at 01:49PM","April 03, 2014 at 01:59PM",5.06,25.08,$0.77,0,1,0,0,0,http://wmsy.me/Pr76MJ,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2279403,40.740238,http://wmsy.me/1h8HfFh
Volkswagen Jetta,"April 03, 2014 at 02:30PM","April 03, 2014 at 02:46PM",4.31,18,$0.91,0,2,0,0,0,http://wmsy.me/1fBn5la,-73.2279403,40.740238,http://wmsy.me/1h8HfFh,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 03, 2014 at 04:30PM","April 03, 2014 at 05:32PM",43.19,28.67,$5.75,0,1,133,6,0,http://wmsy.me/1ovyjh7,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 04, 2014 at 09:01AM","April 04, 2014 at 09:57AM",43.12,28.62,$5.76,0,2,98,0,0,http://wmsy.me/1lqGXcc,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 04, 2014 at 02:04PM","April 04, 2014 at 02:17PM",3.22,16.83,$0.73,0,0,0,0,0,http://wmsy.me/NLAQ5K,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 04, 2014 at 04:58PM","April 04, 2014 at 06:21PM",47.19,26.96,$6.7,1,3,82,0,0,http://wmsy.me/1k977mw,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 05, 2014 at 12:28PM","April 05, 2014 at 01:21PM",12.54,16.97,$2.83,0,4,0,0,0,http://wmsy.me/PEBH9R,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 05, 2014 at 09:49PM","April 05, 2014 at 10:10PM",8.51,19.77,$1.65,0,0,0,0,0,http://wmsy.me/1q6pi9K,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.937244,40.8564989,http://wmsy.me/1fV7Pv5
Volkswagen Jetta,"April 05, 2014 at 10:26PM","April 05, 2014 at 10:55PM",8.56,20.67,$1.59,0,0,0,0,0,http://wmsy.me/1htvVh6,-73.937244,40.8564989,http://wmsy.me/1fV7Pv5,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 07, 2014 at 09:11AM","April 07, 2014 at 10:07AM",43.07,29.35,$5.62,0,1,114,0,0,http://wmsy.me/1lqGXcc,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 07, 2014 at 06:09PM","April 07, 2014 at 07:14PM",47.21,31.13,$5.81,0,1,0,0,0,http://wmsy.me/PHW9Xw,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 08, 2014 at 09:29AM","April 08, 2014 at 09:34AM",0.79,9.83,$0.31,0,0,0,0,0,http://wmsy.me/1hoqEgJ,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.918154,40.769633,http://wmsy.me/1hoqEgL
Volkswagen Jetta,"April 08, 2014 at 09:34AM","April 08, 2014 at 10:21AM",37.82,31.38,$4.39,0,0,201,0,0,http://wmsy.me/1lNF9Ng,-73.918154,40.769633,http://wmsy.me/1hoqEgL,-74.2638534,40.5626344,http://wmsy.me/OxmSos
Volkswagen Jetta,"April 08, 2014 at 10:28AM","April 08, 2014 at 11:03AM",34.53,31.12,$3.73,0,0,389,0,0,http://wmsy.me/1eedGBY,-74.2638534,40.5626344,http://wmsy.me/OxmSos,-74.63278,40.17992,http://wmsy.me/1eedGC5
Volkswagen Jetta,"April 08, 2014 at 11:09AM","April 08, 2014 at 11:44AM",31.93,30.35,$3.77,0,0,224,0,0,http://wmsy.me/R0KAMc,-74.63278,40.17992,http://wmsy.me/1eedGC5,-75.149853,40.168462,http://wmsy.me/1i2fSrH
Volkswagen Jetta,"April 08, 2014 at 04:04PM","April 08, 2014 at 04:41PM",31.98,31.92,$3.61,0,0,497,69,0,http://wmsy.me/PkDjW7,-75.149853,40.168462,http://wmsy.me/1i2fSrH,-74.626554,40.1753659,http://wmsy.me/PkDi4f
Volkswagen Jetta,"April 08, 2014 at 04:51PM","April 08, 2014 at 05:46PM",58.3,32.46,$6.13,0,0,1049,281,2,http://wmsy.me/1kowzob,-74.626554,40.1753659,http://wmsy.me/PkDi4f,-74.0275258,40.8225513,http://wmsy.me/1qn3ln5
Volkswagen Jetta,"April 08, 2014 at 05:50PM","April 08, 2014 at 06:22PM",15.87,26.09,$2.21,1,0,9,0,0,http://wmsy.me/1lOAGd9,-74.0275258,40.8225513,http://wmsy.me/1qn3ln5,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 10, 2014 at 08:37AM","April 10, 2014 at 09:53AM",43.04,26.66,$6.21,0,1,317,9,0,http://wmsy.me/1lqGXcc,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 10, 2014 at 12:55PM","April 10, 2014 at 01:08PM",3.05,16.94,$0.69,0,0,0,0,0,http://wmsy.me/1gduffP,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 10, 2014 at 05:22PM","April 10, 2014 at 05:46PM",18.09,27.1,$2.58,0,0,69,2,0,http://wmsy.me/1qAgKs8,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.503371,40.7985,http://wmsy.me/1qAgKsc
Volkswagen Jetta,"April 10, 2014 at 05:49PM","April 10, 2014 at 06:41PM",26.71,26.11,$3.94,0,2,0,0,0,http://wmsy.me/1lO3EHm,-73.503371,40.7985,http://wmsy.me/1qAgKsc,-73.923715,40.7627039,http://wmsy.me/1sIuV22
Volkswagen Jetta,"April 10, 2014 at 09:39PM","April 10, 2014 at 10:25PM",21.15,25.16,$3.23,0,1,0,0,0,http://wmsy.me/1hx6NMr,-73.923715,40.7627039,http://wmsy.me/1sIuV22,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 16, 2014 at 08:39AM","April 16, 2014 at 09:39AM",44.83,29.08,$5.93,1,0,43,0,0,http://wmsy.me/1iZRqcg,-73.923408,40.762594,http://wmsy.me/1gW682X,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"April 16, 2014 at 05:18PM","April 16, 2014 at 06:25PM",45.32,28.88,$6.03,1,0,15,0,0,http://wmsy.me/1iqEBtK,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923408,40.762594,http://wmsy.me/1gW682X
Volkswagen Jetta,"April 17, 2014 at 09:17AM","April 17, 2014 at 10:09AM",45,28.5,$6.08,0,0,305,16,0,http://wmsy.me/1eDquSq,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 17, 2014 at 12:13PM","April 17, 2014 at 12:27PM",3.06,18.02,$0.65,0,0,0,0,0,http://wmsy.me/1lc48WO,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 17, 2014 at 06:17PM","April 17, 2014 at 07:24PM",44.92,27.97,$6.19,1,0,68,0,0,http://wmsy.me/1j9Je89,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"April 18, 2014 at 07:41AM","April 18, 2014 at 08:33AM",43.16,28.88,$5.77,1,0,271,0,0,http://wmsy.me/1jcxJNe,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"April 18, 2014 at 12:31PM","April 18, 2014 at 12:33PM",0.41,10.56,$0.15,0,0,0,0,0,http://wmsy.me/1f32y5P,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.2612801,40.7681716,http://wmsy.me/1f32y5R
Volkswagen Jetta,"April 18, 2014 at 12:37PM","April 18, 2014 at 12:41PM",0.95,18.18,$0.2,0,0,0,0,0,http://wmsy.me/1pgFIBw,-73.2612801,40.7681716,http://wmsy.me/1f32y5R,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 18, 2014 at 03:26PM","April 18, 2014 at 04:24PM",44.78,29.16,$5.93,0,0,258,2,0,http://wmsy.me/1jeHf2m,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"April 20, 2014 at 07:45AM","April 20, 2014 at 08:47AM",29.29,24.51,$4.64,0,0,34,0,0,http://wmsy.me/1heHwRo,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.854868,40.702921,http://wmsy.me/1heHwRq
Volkswagen Jetta,"April 20, 2014 at 08:51AM","April 20, 2014 at 09:05AM",3.21,18.43,$0.67,0,0,0,0,0,http://wmsy.me/1gZ4IHL,-73.854868,40.702921,http://wmsy.me/1heHwRq,-73.8528798,40.697058,http://wmsy.me/1gZ4IHP
Volkswagen Jetta,"April 20, 2014 at 03:23PM","April 20, 2014 at 04:03PM",22.34,25.17,$3.43,1,0,0,0,0,http://wmsy.me/1jqN8Lf,-73.8528798,40.697058,http://wmsy.me/1gZ4IHP,-73.5304839,40.7739033,http://wmsy.me/1h0NYjr
Volkswagen Jetta,"April 20, 2014 at 05:21PM","April 20, 2014 at 05:24PM",0.26,11.4,$0.09,0,0,0,0,0,http://wmsy.me/1eS2FGE,-73.5304839,40.7739033,http://wmsy.me/1h0NYjr,-73.5304839,40.7739033,http://wmsy.me/1h0NYjr
Volkswagen Jetta,"April 20, 2014 at 05:29PM","April 20, 2014 at 05:49PM",11.62,28.13,$1.59,0,0,0,0,0,http://wmsy.me/1lqc2vL,-73.5304839,40.7739033,http://wmsy.me/1h0NYjr,-73.7000334,40.777308,http://wmsy.me/1lrD624
Volkswagen Jetta,"April 20, 2014 at 07:19PM","April 20, 2014 at 08:02PM",20.3,24.97,$3.21,0,0,0,0,0,http://wmsy.me/Pl9AvD,-73.7000334,40.777308,http://wmsy.me/1lrD624,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"April 21, 2014 at 09:14AM","April 21, 2014 at 10:13AM",46.82,29,$6.3,0,0,48,0,0,http://wmsy.me/1r8vNLK,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 21, 2014 at 12:50PM","April 21, 2014 at 01:01PM",5.08,27.39,$0.71,0,0,0,0,0,http://wmsy.me/1k0qtac,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2285801,40.7383494,http://wmsy.me/RFrStN
Volkswagen Jetta,"April 21, 2014 at 01:35PM","April 21, 2014 at 01:47PM",3.76,19.79,$0.73,0,0,0,0,0,http://wmsy.me/1r9uhsP,-73.2285801,40.7383494,http://wmsy.me/RFrStN,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 21, 2014 at 05:17PM","April 21, 2014 at 06:23PM",45.1,28.77,$6.12,1,1,12,0,0,http://wmsy.me/1i9eDfD,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"April 22, 2014 at 08:36AM","April 22, 2014 at 09:29AM",44.97,31.08,$5.66,0,0,312,31,0,http://wmsy.me/1ibK20S,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 22, 2014 at 12:31PM","April 22, 2014 at 12:34PM",0.42,9.83,$0.17,0,0,0,0,0,http://wmsy.me/1fl1w57,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2611847,40.768148,http://wmsy.me/1fl1w5d
Volkswagen Jetta,"April 22, 2014 at 12:43PM","April 22, 2014 at 12:51PM",2.8,22.44,$0.49,0,0,0,0,0,http://wmsy.me/1kXA2rI,-73.2611847,40.768148,http://wmsy.me/1fl1w5d,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 22, 2014 at 03:05PM","April 22, 2014 at 04:00PM",42.24,30.36,$5.44,1,2,49,0,0,http://wmsy.me/1jG3YFT,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"April 23, 2014 at 09:07PM","April 23, 2014 at 09:50PM",21.08,24.42,$3.39,3,2,0,0,0,http://wmsy.me/1f8d0OI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"April 24, 2014 at 09:05AM","April 24, 2014 at 10:01AM",43.06,30.12,$5.61,0,0,154,3,0,http://wmsy.me/1hoOQP5,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
